SiteID,Lat,Long,SpCode,CC,Family,Genus,Species,Name,lifeform
NR08,-33.1275,117.0725,MESPRE,,Cyperaceae,Mesomelaena,preissii,Mesomelaena preissii,perennial sedge
NR08,-33.1275,117.0725,LEPLEP,,Cyperaceae,Lepidosperma,leptostachyum,Lepidosperma leptostachyum,perennial sedge
NR08,-33.1275,117.0725,SCHPLE,,Cyperaceae,Schoenus,pleiostemoneus,Schoenus pleiostemoneus,perennial sedge
NR09,-32.7692,116.9522,CAUDIO,,Cyperaceae,Caustis,dioica,Caustis dioica,perennial sedge
NR10,-32.7533,116.9453,CHOENO,,Cyperaceae,Chorizandra,enodis,Chorizandra enodis,perennial sedge
NR10,-32.7533,116.9453,ISOCER,,Cyperaceae,Isolepis,cernua,Isolepis cernua,annual sedge
NR11,-32.7342,116.9486,GAHAUS,,Cyperaceae,Gahnia,australis,Gahnia australis,perennial sedge
NR11,-32.7342,116.9486,LEPTEN_A,,Cyperaceae,Lepidosperma,tenue,Lepidosperma tenue,perennial sedge
NR11,-32.7342,116.9486,TETOCT,,Cyperaceae,Tetraria,octandra,Tetraria octandra,perennial sedge
NR11,-32.7342,116.9486,LEPRES,,Cyperaceae,Lepidosperma,resinosum,Lepidosperma resinosum,perennial sedge
NR11,-32.7342,116.9486,LEPLEP,,Cyperaceae,Lepidosperma,leptostachyum,Lepidosperma leptostachyum,perennial sedge
NR11,-32.7342,116.9486,SCHARM,,Cyperaceae,Schoenus,armeria,Schoenus armeria,perennial sedge
NR12,-32.7814,116.9492,GAHAUS,,Cyperaceae,Gahnia,australis,Gahnia australis,perennial sedge
NR12,-32.7814,116.9492,LEPLEP,,Cyperaceae,Lepidosperma,leptostachyum,Lepidosperma leptostachyum,perennial sedge
NR13,-32.7885,116.8909,CAUDIO,,Cyperaceae,Caustis,dioica,Caustis dioica,perennial sedge
NR13,-32.7885,116.8909,LEPLEP,,Cyperaceae,Lepidosperma,leptostachyum,Lepidosperma leptostachyum,perennial sedge
NR13,-32.7885,116.8909,MESPRE,,Cyperaceae,Mesomelaena,preissii,Mesomelaena preissii,perennial sedge
NR13,-32.7885,116.8909,SCHNANDW,,Cyperaceae,Schoenus,nanus,Schoenus nanus,annual sedge
NR13,-32.7885,116.8909,LEPRES,,Cyperaceae,Lepidosperma,resinosum,Lepidosperma resinosum,perennial sedge
NR13,-32.7885,116.8909,SCHVAFBR,,Cyperaceae,Schoenus,vel.,Schoenus vel.,NA
NR13,-32.7885,116.8909,SCHNAN,,Cyperaceae,Schoenus,nanus,Schoenus nanus,annual sedge
NR13,-32.7885,116.8909,TETOCT,,Cyperaceae,Tetraria,octandra,Tetraria octandra,perennial sedge
NR14,-32.7571,116.8546,SCHNAN,,Cyperaceae,Schoenus,nanus,Schoenus nanus,annual sedge
NR15,-32.7984,117.0706,LEPLEP,,Cyperaceae,Lepidosperma,leptostachyum,Lepidosperma leptostachyum,perennial sedge
NR16,-32.7986,117.0706,LEPSP._C,,Cyperaceae,Lepidosperma,sp.P1,Lepidosperma sp.P1,NA
NR16,-32.7986,117.0706,LEPBRU,,Cyperaceae,Lepidosperma,brunonianum,Lepidosperma brunonianum,perennial sedge
NR16,-32.7986,117.0706,SCHPLE,,Cyperaceae,Schoenus,pleiostemoneus,Schoenus pleiostemoneus,perennial sedge
NR16,-32.7986,117.0706,SCHAFPLH,,Cyperaceae,Schoenus,aff.,Schoenus aff.,NA
NR17,-32.7988,117.0756,GAHAUS,,Cyperaceae,Gahnia,australis,Gahnia australis,perennial sedge
NR17,-32.7988,117.0756,LEPBRU,,Cyperaceae,Lepidosperma,brunonianum,Lepidosperma brunonianum,perennial sedge
NR17,-32.7988,117.0756,TRIAFFCO,,Cyperaceae,Tricostularia,aff.,Tricostularia aff.,NA
NR17,-32.7988,117.0756,TETOCT,,Cyperaceae,Tetraria,octandra,Tetraria octandra,perennial sedge
NR18,-32.7893,117.0855,LEPLEP,,Cyperaceae,Lepidosperma,leptostachyum,Lepidosperma leptostachyum,perennial sedge
NR18,-32.7893,117.0855,SCHNAN,,Cyperaceae,Schoenus,nanus,Schoenus nanus,annual sedge
NR21,-32.7412,117.1483,MESPRE,,Cyperaceae,Mesomelaena,preissii,Mesomelaena preissii,perennial sedge
NR21,-32.7412,117.1483,LEPRES,,Cyperaceae,Lepidosperma,resinosum,Lepidosperma resinosum,perennial sedge
NR21,-32.7412,117.1483,LEPLEP,,Cyperaceae,Lepidosperma,leptostachyum,Lepidosperma leptostachyum,perennial sedge
NR21,-32.7412,117.1483,LEPSCA,,Cyperaceae,Lepidosperma,scabrum,Lepidosperma scabrum,perennial sedge
NR21,-32.7412,117.1483,TETCAP,,Cyperaceae,Tetraria,capillaris,Tetraria capillaris,perennial sedge
NR21,-32.7412,117.1483,SCHNAN,,Cyperaceae,Schoenus,nanus,Schoenus nanus,annual sedge
NR22,-32.7464,117.1644,LEPCOS,,Cyperaceae,Lepidosperma,costale,Lepidosperma costale,perennial sedge
NR22,-32.7464,117.1644,SCHNAN,,Cyperaceae,Schoenus,nanus,Schoenus nanus,annual sedge
NR22,-32.7464,117.1644,LEPTEN_A,,Cyperaceae,Lepidosperma,tenue,Lepidosperma tenue,perennial sedge
NR23,-33.0762,117.2717,GAHTRI,,Cyperaceae,Gahnia,trifida,Gahnia trifida,perennial sedge
PI01,-33.1489,118.8294,MESPRE,,Cyperaceae,Mesomelaena,preissii,Mesomelaena preissii,perennial sedge
PI01,-33.1489,118.8294,SCHCAL,,Cyperaceae,Schoenus,calcatus,Schoenus calcatus,perennial sedge
PI01,-33.1489,118.8294,LEPBRU,,Cyperaceae,Lepidosperma,brunonianum,Lepidosperma brunonianum,perennial sedge
PI05,-33.3597,118.7472,LEPSP._D,,Cyperaceae,Lepidosperma,sp.K,Lepidosperma sp.K,NA
PI05,-33.3597,118.7472,SCHNAN,,Cyperaceae,Schoenus,nanus,Schoenus nanus,annual sedge
PI05,-33.3597,118.7472,LEPDRU,,Cyperaceae,Lepidosperma,drummondii,Lepidosperma drummondii,perennial sedge
PI06,-33.4414,118.9081,LEPCOS,,Cyperaceae,Lepidosperma,costale,Lepidosperma costale,perennial sedge
PI09,-33.5672,119.1275,LEPAFFSQ,,Cyperaceae,Lepidosperma,aff.,Lepidosperma aff.,NA
PI09,-33.5672,119.1275,GAHTRI,,Cyperaceae,Gahnia,trifida,Gahnia trifida,perennial sedge
PI09,-33.5672,119.1275,SCHLAE,,Cyperaceae,Schoenus,laevigatus,Schoenus laevigatus,perennial sedge
PI11,-33.6164,119.1994,LEPCAR,,Cyperaceae,Lepidosperma,carphoides,Lepidosperma carphoides,perennial sedge
PI11,-33.6164,119.1994,TETCAP,,Cyperaceae,Tetraria,capillaris,Tetraria capillaris,perennial sedge
PI13,-33.7031,118.9831,MESPRE,,Cyperaceae,Mesomelaena,preissii,Mesomelaena preissii,perennial sedge
PI15,-33.3665,118.8992,GAHANC,,Cyperaceae,Gahnia,ancistrophylla,Gahnia ancistrophylla,perennial sedge
PI15,-33.3665,118.8992,LEPBRU,,Cyperaceae,Lepidosperma,brunonianum,Lepidosperma brunonianum,perennial sedge
PI15,-33.3665,118.8992,LEPPRU,P3,Cyperaceae,Lepidosperma,pruinosum,Lepidosperma pruinosum,perennial sedge
PI17,-33.4665,119.0528,CAUDIO,,Cyperaceae,Caustis,dioica,Caustis dioica,perennial sedge
PI17,-33.4665,119.0528,LEPBRU,,Cyperaceae,Lepidosperma,brunonianum,Lepidosperma brunonianum,perennial sedge
PI17,-33.4665,119.0528,MESSTY,,Cyperaceae,Mesomelaena,stygia,Mesomelaena stygia,perennial sedge
PI18,-33.3671,118.9341,SCHPLE,,Cyperaceae,Schoenus,pleiostemoneus,Schoenus pleiostemoneus,perennial sedge
PI18,-33.3671,118.9341,SCHSUB_C,,Cyperaceae,Schoenus,subfascicularis,Schoenus subfascicularis,perennial sedge
PI18,-33.3671,118.9341,LEPSP._C,,Cyperaceae,Lepidosperma,sp.P1,Lepidosperma sp.P1,NA
PI19,-33.2754,118.7462,LEPDRU,,Cyperaceae,Lepidosperma,drummondii,Lepidosperma drummondii,perennial sedge
PI19,-33.2754,118.7462,SCHNAN,,Cyperaceae,Schoenus,nanus,Schoenus nanus,annual sedge
PI21,-33.2226,118.7314,LEPAFFSQ,,Cyperaceae,Lepidosperma,aff.,Lepidosperma aff.,NA
PI21,-33.2226,118.7314,SCHNAN,,Cyperaceae,Schoenus,nanus,Schoenus nanus,annual sedge
PI21,-33.2226,118.7314,SCHCAL,,Cyperaceae,Schoenus,calcatus,Schoenus calcatus,perennial sedge
PI23,-33.2414,118.7049,LEPAFFSQ,,Cyperaceae,Lepidosperma,aff.,Lepidosperma aff.,NA
PI23,-33.2414,118.7049,TETCAP,,Cyperaceae,Tetraria,capillaris,Tetraria capillaris,perennial sedge
PI25,-33.1768,118.8251,SCHHUM,,Cyperaceae,Schoenus,humilis,Schoenus humilis,annual sedge
PI25,-33.1768,118.8251,ISOCER,,Cyperaceae,Isolepis,cernua,Isolepis cernua,annual sedge
PI25,-33.1768,118.8251,SCHNANDW,,Cyperaceae,Schoenus,nanus,Schoenus nanus,annual sedge
PI25,-33.1768,118.8251,SCHNAN,,Cyperaceae,Schoenus,nanus,Schoenus nanus,annual sedge
QU01,-31.8539,117.618,LEPCOS,,Cyperaceae,Lepidosperma,costale,Lepidosperma costale,perennial sedge
QU02,-31.7892,117.4959,SCHSUB_D,,Cyperaceae,Schoenus,subflavus,Schoenus subflavus,perennial sedge
QU02,-31.7892,117.4959,SCHARM,,Cyperaceae,Schoenus,armeria,Schoenus armeria,perennial sedge
QU04,-31.9858,117.4988,MESPRE,,Cyperaceae,Mesomelaena,preissii,Mesomelaena preissii,perennial sedge
QU04,-31.9858,117.4988,SCHCLA,,Cyperaceae,Schoenus,clandestinus,Schoenus clandestinus,perennial sedge
QU04,-31.9858,117.4988,SCHPLE,,Cyperaceae,Schoenus,pleiostemoneus,Schoenus pleiostemoneus,perennial sedge
QU10,-31.9912,117.4056,SCHPLE,,Cyperaceae,Schoenus,pleiostemoneus,Schoenus pleiostemoneus,perennial sedge
QU10,-31.9912,117.4056,MESPRE,,Cyperaceae,Mesomelaena,preissii,Mesomelaena preissii,perennial sedge
QU10,-31.9912,117.4056,LEPSP._C,,Cyperaceae,Lepidosperma,sp.P1,Lepidosperma sp.P1,NA
QU10,-31.9912,117.4056,SCHSP._H,,Cyperaceae,Schoenus,sp.,Schoenus sp.,NA
QU10,-31.9912,117.4056,SCHGRA,,Cyperaceae,Schoenus,grammatophyllus,Schoenus grammatophyllus,NA
QU10,-31.9912,117.4056,SCHVAFBR,,Cyperaceae,Schoenus,vel.,Schoenus vel.,NA
QU10,-31.9912,117.4056,SCHSUB_D,,Cyperaceae,Schoenus,subflavus,Schoenus subflavus,perennial sedge
QU10,-31.9912,117.4056,SCHAFFCL,,Cyperaceae,Schoenus,aff.,Schoenus aff.,NA
QU11,-32.0267,117.367,LEPSP._A,,Cyperaceae,Lepidosperma,sp.A2,Lepidosperma sp.A2,NA
QU11,-32.0267,117.367,LEPLEP,,Cyperaceae,Lepidosperma,leptostachyum,Lepidosperma leptostachyum,perennial sedge
QU11,-32.0267,117.367,MESSTY,,Cyperaceae,Mesomelaena,stygia,Mesomelaena stygia,perennial sedge
QU11,-32.0267,117.367,SCHARM,,Cyperaceae,Schoenus,armeria,Schoenus armeria,perennial sedge
QU11,-32.0267,117.367,SCHCLA,,Cyperaceae,Schoenus,clandestinus,Schoenus clandestinus,perennial sedge
QU11,-32.0267,117.367,SCHSUB_D,,Cyperaceae,Schoenus,subflavus,Schoenus subflavus,perennial sedge
QU11,-32.0267,117.367,LEPBRU,,Cyperaceae,Lepidosperma,brunonianum,Lepidosperma brunonianum,perennial sedge
QU12,-32.0209,117.383,LEPCOS,,Cyperaceae,Lepidosperma,costale,Lepidosperma costale,perennial sedge
QU12,-32.0209,117.383,SCHNAN,,Cyperaceae,Schoenus,nanus,Schoenus nanus,annual sedge
QU14,-31.7791,117.4712,LEPVIS,,Cyperaceae,Lepidosperma,viscidum,Lepidosperma viscidum,perennial sedge
QU18,-32.0939,117.2381,SCHCLA,,Cyperaceae,Schoenus,clandestinus,Schoenus clandestinus,perennial sedge
QU18,-32.0939,117.2381,LEPTEN_A,,Cyperaceae,Lepidosperma,tenue,Lepidosperma tenue,perennial sedge
QU18,-32.0939,117.2381,MESPRE,,Cyperaceae,Mesomelaena,preissii,Mesomelaena preissii,perennial sedge
QU19,-31.9155,117.4511,LEPTEN_A,,Cyperaceae,Lepidosperma,tenue,Lepidosperma tenue,perennial sedge
QU21,-32.1968,116.7836,SCHPLU,,Cyperaceae,Schoenus,plumosus,Schoenus plumosus,annual sedge
QU21,-32.1968,116.7836,GAHTRI,,Cyperaceae,Gahnia,trifida,Gahnia trifida,perennial sedge
QU21,-32.1968,116.7836,ISOSET,,Cyperaceae,Isolepis,setiformis,Isolepis setiformis,annual sedge
QU21,-32.1968,116.7836,SCHSCU,,Cyperaceae,Schoenus,sculptus,Schoenus sculptus,annual sedge
QU21,-32.1968,116.7836,CHOENO,,Cyperaceae,Chorizandra,enodis,Chorizandra enodis,perennial sedge
QU23,-31.7945,117.4635,MESPRE,,Cyperaceae,Mesomelaena,preissii,Mesomelaena preissii,perennial sedge
QU23,-31.7945,117.4635,SCHCAL,,Cyperaceae,Schoenus,calcatus,Schoenus calcatus,perennial sedge
QU23,-31.7945,117.4635,SCHCLA,,Cyperaceae,Schoenus,clandestinus,Schoenus clandestinus,perennial sedge
QU24,-31.7991,117.4693,MESPRE,,Cyperaceae,Mesomelaena,preissii,Mesomelaena preissii,perennial sedge
QU24,-31.7991,117.4693,SCHSUB_D,,Cyperaceae,Schoenus,subflavus,Schoenus subflavus,perennial sedge
QU24,-31.7991,117.4693,SCHAFFCL,,Cyperaceae,Schoenus,aff.,Schoenus aff.,NA
QU25,-31.7937,117.4636,SCHCLA,,Cyperaceae,Schoenus,clandestinus,Schoenus clandestinus,perennial sedge
QU25,-31.7937,117.4636,MESPRE,,Cyperaceae,Mesomelaena,preissii,Mesomelaena preissii,perennial sedge
QU25,-31.7937,117.4636,SCHGLO,,Cyperaceae,Schoenus,globifer,Schoenus globifer,perennial sedge
QU26,-31.792,117.468,LEPTEN_A,,Cyperaceae,Lepidosperma,tenue,Lepidosperma tenue,perennial sedge
QU27,-31.7908,117.4775,LEPVIS,,Cyperaceae,Lepidosperma,viscidum,Lepidosperma viscidum,perennial sedge
QU28,-31.7923,117.5062,MESPRE,,Cyperaceae,Mesomelaena,preissii,Mesomelaena preissii,perennial sedge
QU28,-31.7923,117.5062,SCHSUB_D,,Cyperaceae,Schoenus,subflavus,Schoenus subflavus,perennial sedge
QU28,-31.7923,117.5062,SCHPLE,,Cyperaceae,Schoenus,pleiostemoneus,Schoenus pleiostemoneus,perennial sedge
QU28,-31.7923,117.5062,SCHCLA,,Cyperaceae,Schoenus,clandestinus,Schoenus clandestinus,perennial sedge
QU29,-31.7898,117.4759,SCHCLA,,Cyperaceae,Schoenus,clandestinus,Schoenus clandestinus,perennial sedge
QU29,-31.7898,117.4759,LEPVIS,,Cyperaceae,Lepidosperma,viscidum,Lepidosperma viscidum,perennial sedge
QU29,-31.7898,117.4759,SCHPLE,,Cyperaceae,Schoenus,pleiostemoneus,Schoenus pleiostemoneus,perennial sedge
QU29,-31.7898,117.4759,SCHCAL,,Cyperaceae,Schoenus,calcatus,Schoenus calcatus,perennial sedge
QU30,-31.7935,117.5033,MESPRE,,Cyperaceae,Mesomelaena,preissii,Mesomelaena preissii,perennial sedge
QU30,-31.7935,117.5033,LEPVIS,,Cyperaceae,Lepidosperma,viscidum,Lepidosperma viscidum,perennial sedge
QU31,-31.7914,117.4939,SCHAFFPL,,Cyperaceae,Schoenus,aff.,Schoenus aff.,NA
QU31,-31.7914,117.4939,MESPRE,,Cyperaceae,Mesomelaena,preissii,Mesomelaena preissii,perennial sedge
QU35,-31.7788,117.4712,LEPVIS,,Cyperaceae,Lepidosperma,viscidum,Lepidosperma viscidum,perennial sedge
QU36,-31.7778,117.4677,SCHNAN,,Cyperaceae,Schoenus,nanus,Schoenus nanus,annual sedge
QU37,-31.7788,117.4723,LEPTEN_A,,Cyperaceae,Lepidosperma,tenue,Lepidosperma tenue,perennial sedge
QU38,-31.7774,117.4983,LEPTEN_A,,Cyperaceae,Lepidosperma,tenue,Lepidosperma tenue,perennial sedge
QU42,-31.78,117.4968,MESPRE,,Cyperaceae,Mesomelaena,preissii,Mesomelaena preissii,perennial sedge
QU42,-31.78,117.4968,SCHSUB_D,,Cyperaceae,Schoenus,subflavus,Schoenus subflavus,perennial sedge
SPM001E,-33.3556,118.8239,TETCAP,,Cyperaceae,Tetraria,capillaris,Tetraria capillaris,perennial sedge
SPM001E,-33.3556,118.8239,GAHTRI,,Cyperaceae,Gahnia,trifida,Gahnia trifida,perennial sedge
SPM011A,-33.8275,116.6703,SCHSUB_C,,Cyperaceae,Schoenus,subfascicularis,Schoenus subfascicularis,perennial sedge
SPM025H,-33.2511,119.6211,LEPBRU,,Cyperaceae,Lepidosperma,brunonianum,Lepidosperma brunonianum,perennial sedge
SPS048A,-31.4969,119.2325,SCHODO,,Cyperaceae,Schoenus,odontocarpus,Schoenus odontocarpus,annual sedge
SPS054A,-33.3253,117.4006,ISOCON,,Cyperaceae,Isolepis,congrua,Isolepis congrua,annual sedge
SPS059A,-31.8586,118.8442,SCHODO,,Cyperaceae,Schoenus,odontocarpus,Schoenus odontocarpus,annual sedge
SPS078A,-33.3364,119.4936,ISOCON,,Cyperaceae,Isolepis,congrua,Isolepis congrua,annual sedge
SPS078A,-33.3364,119.4936,SCHODO,,Cyperaceae,Schoenus,odontocarpus,Schoenus odontocarpus,annual sedge
SPS094A,-33.9364,119.0656,GAHTRI,,Cyperaceae,Gahnia,trifida,Gahnia trifida,perennial sedge
SPS094A,-33.9364,119.0656,BAUJUN,,Cyperaceae,Baumea,juncea,Baumea juncea,perennial sedge
SPS115C,-34.1006,118.5367,SCHCUR,,Cyperaceae,Schoenus,curvifolius,Schoenus curvifolius,perennial sedge
SPS121D,-33.9417,120.4303,GAHANC,,Cyperaceae,Gahnia,ancistrophylla,Gahnia ancistrophylla,perennial sedge
SPS121D,-33.9417,120.4303,LEPSQU_A,,Cyperaceae,Lepidosperma,squamatum,Lepidosperma squamatum,perennial sedge
SPS121D,-33.9417,120.4303,TETCAP,,Cyperaceae,Tetraria,capillaris,Tetraria capillaris,perennial sedge
SPS126B,-30.6806,118.5528,ISOCON,,Cyperaceae,Isolepis,congrua,Isolepis congrua,annual sedge
SPS138B,-33.3528,121.7664,GAHANC,,Cyperaceae,Gahnia,ancistrophylla,Gahnia ancistrophylla,perennial sedge
SPS139A,-33.1264,121.8006,SCHNAN,,Cyperaceae,Schoenus,nanus,Schoenus nanus,annual sedge
SPS139B,-33.1264,121.8006,SCHNAN,,Cyperaceae,Schoenus,nanus,Schoenus nanus,annual sedge
SPS151C,-30.3019,115.9364,ISOCON,,Cyperaceae,Isolepis,congrua,Isolepis congrua,annual sedge
SPS151C,-30.3019,115.9364,SCHCUR,,Cyperaceae,Schoenus,curvifolius,Schoenus curvifolius,perennial sedge
SPS151C,-30.3019,115.9364,SCHBRESC,,Cyperaceae,Schoenus,vel,Schoenus vel,NA
SPS153A,-30.1222,115.6783,SCHSCU,,Cyperaceae,Schoenus,sculptus,Schoenus sculptus,annual sedge
SPS153B,-30.1222,115.6783,SCHSCU,,Cyperaceae,Schoenus,sculptus,Schoenus sculptus,annual sedge
SPS153C,-30.1222,115.6783,SCHSCU,,Cyperaceae,Schoenus,sculptus,Schoenus sculptus,annual sedge
SPS175A,-29.0728,115.9975,ISOCON,,Cyperaceae,Isolepis,congrua,Isolepis congrua,annual sedge
SPS175A,-29.0728,115.9975,SCHHUM,,Cyperaceae,Schoenus,humilis,Schoenus humilis,annual sedge
SPS175B,-29.0728,115.9975,ISOCON,,Cyperaceae,Isolepis,congrua,Isolepis congrua,annual sedge
SPS175B,-29.0728,115.9975,SCHHUM,,Cyperaceae,Schoenus,humilis,Schoenus humilis,annual sedge
SPS175B,-29.0728,115.9975,SCHVAR,,Cyperaceae,Schoenus,variicellae,Schoenus variicellae,annual sedge
SPS176B,-29.5242,116.7922,SCHVAR,,Cyperaceae,Schoenus,variicellae,Schoenus variicellae,annual sedge
ST01,-34.3083,117.5692,MESPRE,,Cyperaceae,Mesomelaena,preissii,Mesomelaena preissii,perennial sedge
ST01,-34.3083,117.5692,SCHSES,,Cyperaceae,Schoenus,sesquispiculus,Schoenus sesquispiculus,perennial sedge
ST02,-34.3622,117.5686,MESGRA,,Cyperaceae,Mesomelaena,graciliceps,Mesomelaena graciliceps,perennial sedge
ST02,-34.3622,117.5686,LEPSQU_A,,Cyperaceae,Lepidosperma,squamatum,Lepidosperma squamatum,perennial sedge
ST02,-34.3622,117.5686,TRINEE,,Cyperaceae,Tricostularia,neesii,Tricostularia neesii,perennial sedge
ST02,-34.3622,117.5686,SCHCUR,,Cyperaceae,Schoenus,curvifolius,Schoenus curvifolius,perennial sedge
ST03,-34.3606,117.5619,LEPLEP,,Cyperaceae,Lepidosperma,leptostachyum,Lepidosperma leptostachyum,perennial sedge
ST03,-34.3606,117.5619,LEPSQU_A,,Cyperaceae,Lepidosperma,squamatum,Lepidosperma squamatum,perennial sedge
ST03,-34.3606,117.5619,TETOCT,,Cyperaceae,Tetraria,octandra,Tetraria octandra,perennial sedge
ST03,-34.3606,117.5619,SCHNAN,,Cyperaceae,Schoenus,nanus,Schoenus nanus,annual sedge
ST04,-34.2928,117.9808,GAHANC,,Cyperaceae,Gahnia,ancistrophylla,Gahnia ancistrophylla,perennial sedge
ST04,-34.2928,117.9808,MESPRE,,Cyperaceae,Mesomelaena,preissii,Mesomelaena preissii,perennial sedge
ST04,-34.2928,117.9808,LEPSP._A,,Cyperaceae,Lepidosperma,sp.A2,Lepidosperma sp.A2,NA
ST04,-34.2928,117.9808,SCHEFO,,Cyperaceae,Schoenus,efoliatus,Schoenus efoliatus,perennial sedge
ST04,-34.2928,117.9808,TRINEE,,Cyperaceae,Tricostularia,neesii,Tricostularia neesii,perennial sedge
ST05,-34.3003,118.0675,ISONOD,,Cyperaceae,Isolepis,nodosa,Isolepis nodosa,NA
ST05,-34.3003,118.0675,ISOOLD,,Cyperaceae,Isolepis,oldfieldiana,Isolepis oldfieldiana,NA
ST06,-34.2992,118.0719,GAHARI,,Cyperaceae,Gahnia,aristata,Gahnia aristata,perennial sedge
ST07,-34.2664,117.9789,TRINEE,,Cyperaceae,Tricostularia,neesii,Tricostularia neesii,perennial sedge
ST07,-34.2664,117.9789,SCHCUR,,Cyperaceae,Schoenus,curvifolius,Schoenus curvifolius,perennial sedge
ST09,-34.1678,117.9503,GAHANC,,Cyperaceae,Gahnia,ancistrophylla,Gahnia ancistrophylla,perennial sedge
ST10,-34.1611,117.9519,LEPSP._A,,Cyperaceae,Lepidosperma,sp.A2,Lepidosperma sp.A2,NA
ST10,-34.1611,117.9519,SCHNAN,,Cyperaceae,Schoenus,nanus,Schoenus nanus,annual sedge
ST11,-34.1522,117.6692,GAHANC,,Cyperaceae,Gahnia,ancistrophylla,Gahnia ancistrophylla,perennial sedge
ST11,-34.1522,117.6692,LEPSQU_A,,Cyperaceae,Lepidosperma,squamatum,Lepidosperma squamatum,perennial sedge
ST11,-34.1522,117.6692,LEPDRU,,Cyperaceae,Lepidosperma,drummondii,Lepidosperma drummondii,perennial sedge
ST11,-34.1522,117.6692,ISOCER,,Cyperaceae,Isolepis,cernua,Isolepis cernua,annual sedge
ST11,-34.1522,117.6692,SCHSCU,,Cyperaceae,Schoenus,sculptus,Schoenus sculptus,annual sedge
ST11,-34.1522,117.6692,SCHODO,,Cyperaceae,Schoenus,odontocarpus,Schoenus odontocarpus,annual sedge
ST11,-34.1522,117.6692,SCHNAN,,Cyperaceae,Schoenus,nanus,Schoenus nanus,annual sedge
ST12,-33.9436,117.6447,SCHSCU,,Cyperaceae,Schoenus,sculptus,Schoenus sculptus,annual sedge
ST13,-34.0389,117.5583,LEPLEP,,Cyperaceae,Lepidosperma,leptostachyum,Lepidosperma leptostachyum,perennial sedge
ST13,-34.0389,117.5583,SCHNAN,,Cyperaceae,Schoenus,nanus,Schoenus nanus,annual sedge
ST15,-34.2829,118.5062,LEPBRU,,Cyperaceae,Lepidosperma,brunonianum,Lepidosperma brunonianum,perennial sedge
ST16,-34.2863,118.5081,GAHLAN,,Cyperaceae,Gahnia,lanigera,Gahnia lanigera,perennial sedge
ST16,-34.2863,118.5081,TETCAP,,Cyperaceae,Tetraria,capillaris,Tetraria capillaris,perennial sedge
ST17,-34.2856,118.5209,GAHANC,,Cyperaceae,Gahnia,ancistrophylla,Gahnia ancistrophylla,perennial sedge
ST17,-34.2856,118.5209,TETCAP,,Cyperaceae,Tetraria,capillaris,Tetraria capillaris,perennial sedge
ST19,-34.1786,118.6136,LEPSP._A,,Cyperaceae,Lepidosperma,sp.A2,Lepidosperma sp.A2,NA
ST19,-34.1786,118.6136,SCHPLE,,Cyperaceae,Schoenus,pleiostemoneus,Schoenus pleiostemoneus,perennial sedge
ST19,-34.1786,118.6136,MESSTY,,Cyperaceae,Mesomelaena,stygia,Mesomelaena stygia,perennial sedge
ST21,-33.8151,118.8151,LEPCOS,,Cyperaceae,Lepidosperma,costale,Lepidosperma costale,perennial sedge
ST21,-33.8151,118.8151,SCHNAN,,Cyperaceae,Schoenus,nanus,Schoenus nanus,annual sedge
ST21,-33.8151,118.8151,SCHSUB_D,,Cyperaceae,Schoenus,subflavus,Schoenus subflavus,perennial sedge
ST24,-34.3299,117.8222,LEPPUB,,Cyperaceae,Lepidosperma,pubisquameum,Lepidosperma pubisquameum,perennial sedge
ST24,-34.3299,117.8222,SCHEFO,,Cyperaceae,Schoenus,efoliatus,Schoenus efoliatus,perennial sedge
ST24,-34.3299,117.8222,MESSTY,,Cyperaceae,Mesomelaena,stygia,Mesomelaena stygia,perennial sedge
TR02,-30.8889,118.6823,SCHNAN,,Cyperaceae,Schoenus,nanus,Schoenus nanus,annual sedge
TR05,-30.8136,118.6168,SCHNAN,,Cyperaceae,Schoenus,nanus,Schoenus nanus,annual sedge
TR07,-30.8743,118.0811,LEPSP._D,,Cyperaceae,Lepidosperma,sp.K,Lepidosperma sp.K,NA
TR07,-30.8743,118.0811,LEPDRU,,Cyperaceae,Lepidosperma,drummondii,Lepidosperma drummondii,perennial sedge
TR07,-30.8743,118.0811,SCHHEX,,Cyperaceae,Schoenus,hexandrus,Schoenus hexandrus,perennial sedge
TR09,-31.2067,117.4771,SCHCAL,,Cyperaceae,Schoenus,calcatus,Schoenus calcatus,perennial sedge
TR09,-31.2067,117.4771,MESPRE,,Cyperaceae,Mesomelaena,preissii,Mesomelaena preissii,perennial sedge
TR13,-31.3272,117.4491,LEPRES,,Cyperaceae,Lepidosperma,resinosum,Lepidosperma resinosum,perennial sedge
TR15,-31.1873,117.194,LEPTEN_A,,Cyperaceae,Lepidosperma,tenue,Lepidosperma tenue,perennial sedge
TR16,-31.1789,117.1911,SCHCLA,,Cyperaceae,Schoenus,clandestinus,Schoenus clandestinus,perennial sedge
TR18,-31.319,117.1296,MESPRE,,Cyperaceae,Mesomelaena,preissii,Mesomelaena preissii,perennial sedge
UN01,-34.3869,116.5003,TETCAP,,Cyperaceae,Tetraria,capillaris,Tetraria capillaris,perennial sedge
UN02,-34.3169,116.5303,CYAAVE,,Cyperaceae,Cyathochaeta,avenacea,Cyathochaeta avenacea,perennial sedge
UN02,-34.3169,116.5303,BAUJUN,,Cyperaceae,Baumea,juncea,Baumea juncea,perennial sedge
